,churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalintlcalls,totalintlcharge,numbercustomerservicecalls
3430,No,0.25925925925925924,1,1,0.0,0.45656945751019123,0.42241379310344823,0.11965811965811968,0.6289877904686884,0.7560813062312564,0.49572649572649574,0.20000000000000004,0.4545454545454546,0.4
3431,No,0.2361111111111111,1,0,0.6458333333333333,0.3220445280652242,0.396551724137931,0.49572649572649574,0.2883024812918472,0.3058980339886705,0.8461538461538463,0.9,0.2204545454545455,0.6000000000000001
3432,No,0.3379629629629629,1,1,0.0,0.42897460018814676,0.5172413793103448,0.6495726495726497,0.7369042930287515,0.5521492835721427,0.6068376068376069,0.30000000000000004,0.42272727272727284,0.6000000000000001
3433,No,0.3379629629629629,1,0,0.9583333333333333,0.8096582000627156,0.5775862068965516,0.6153846153846154,0.7266640409610082,0.3838720426524493,0.3418803418803419,0.1,0.5090909090909091,0.2
3434,No,0.18055555555555555,0,0,0.4375,0.4010661649419881,0.646551724137931,0.5811965811965812,0.6967309964552972,0.5061646117960681,0.4700854700854701,0.4,0.5386363636363637,0.0
3435,No,0.3796296296296296,1,1,0.0,0.6550642834744435,0.6120689655172413,0.5213675213675214,0.3694367861362742,0.6594468510496501,0.6153846153846154,0.5000000000000001,0.35,0.2
3436,No,0.46759259259259256,1,1,0.0,0.5177171527124491,0.7844827586206897,0.4444444444444444,0.3812524615990547,0.5834721759413528,0.5384615384615385,0.7000000000000001,0.5902628098695395,0.2
3437,No,0.4212962962962963,1,1,0.0,0.2135465663217309,0.4051724137931035,0.7777777777777779,0.39976368649074434,0.34421859380206604,0.3931623931623932,0.30000000000000004,0.36136363636363644,0.2
3438,No,0.7210400702589924,1,0,0.5208333333333333,0.6255879586077141,0.45689655172413796,0.45299145299145305,0.6325324931075226,0.5108297234255248,0.5128205128205129,0.4,0.21363636363636365,0.8
3439,Yes,0.5046296296296295,1,1,0.0,0.6315459391658828,0.49999999999999994,0.29059829059829057,0.7589602205592753,0.632122625791403,0.5555555555555556,0.8,0.7000000000000001,0.2
3440,No,0.31481481481481477,1,0,0.5625,0.5296331138287865,0.5344827586206897,0.7350427350427351,0.8960220559275305,0.37187604131956015,0.6666666666666667,0.6000000000000001,0.46590909090909105,0.2
3441,No,0.2546296296296296,1,1,0.0,0.7378488554405771,0.353448275862069,0.4786324786324787,0.4722331626624655,0.453515494835055,0.6495726495726497,0.1,0.7000000000000001,0.2
3442,Yes,0.611111111111111,1,1,0.0,0.9999999999999999,0.37931034482758624,0.4700854700854701,0.6081134304844428,0.7154281906031323,0.8290598290598292,0.30000000000000004,0.7795454545454547,0.6000000000000001
3443,No,0.5462962962962963,1,0,0.7708333333333333,0.46629037315772964,0.33620689655172414,0.5384615384615385,0.7711697518708152,0.6454515161612797,0.8034188034188035,0.20000000000000004,0.5272727272727273,0.2
3444,No,0.6018518518518517,1,1,0.0,0.38758231420507994,0.6206896551724137,0.6581196581196582,0.2851516345017724,0.49750083305564813,0.49572649572649574,0.20000000000000004,0.415909090909091,0.6000000000000001
3445,No,0.27314814814814814,1,0,0.41666666666666663,0.30981498902477267,0.6120689655172413,0.4700854700854701,0.6723119338322174,0.4088637120959681,0.3076923076923077,0.30000000000000004,0.44772727272727286,0.2
3446,No,0.5416666666666666,1,1,0.0,0.7431796801505175,0.6293103448275863,0.3162393162393162,0.2756990941315478,0.5271576141286238,0.7606837606837606,0.4,0.3318181818181818,0.0
3447,No,0.4212962962962963,1,1,0.0,0.521793665725933,0.5948275862068966,0.4358974358974359,0.5486411973217802,0.6027990669776742,0.13675213675213677,0.1,0.3931818181818182,0.2
3448,No,0.2361111111111111,1,1,0.0,0.6255879586077141,0.49999999999999994,0.5811965811965812,0.3213863725876329,0.3388870376541154,0.7435897435897436,0.7000000000000001,0.6000000000000001,0.6000000000000001
3449,No,0.6203703703703703,1,0,0.375,0.5036061461273127,0.41379310344827586,0.19658119658119655,0.33320204805041354,0.6934355214928356,0.36752136752136755,0.8,0.6500000000000001,0.2
3450,No,0.4907407407407407,1,1,0.0,0.2991533396048918,0.6637931034482758,0.41880341880341887,0.625049231981095,0.3838720426524493,0.5982905982905984,0.4,0.6431818181818183,0.4
3451,No,0.5046296296296295,1,1,0.0,0.43618689244277203,0.4741379310344827,0.6923076923076923,0.5068924773532887,0.44118627124291904,0.6923076923076923,0.20000000000000004,0.5636363636363637,0.4
3452,Yes,0.5,0,0,0.75,0.7046095954844779,0.9051724137931034,0.19658119658119655,0.49113824340291445,0.3142285904698434,0.5726495726495727,0.20000000000000004,0.815909090909091,0.4
3453,No,0.412037037037037,1,1,0.0,0.5032925682031986,0.13793103448275862,0.3931623931623932,0.5907837731390311,0.37354215261579465,0.5811965811965812,0.8,0.6795454545454547,0.2
3455,No,0.25925925925925924,1,1,0.0,0.673878958921292,0.6724137931034484,0.6666666666666667,0.342654588420638,0.2679106964345218,0.5213675213675214,0.30000000000000004,0.44772727272727286,0.2
3456,No,0.5277777777777777,1,1,0.0,0.36343681404829103,0.5344827586206897,0.41880341880341887,0.28751476959432853,0.5278240586471177,0.4273504273504274,0.20000000000000004,0.2022727272727273,0.2
3457,Yes,0.3333333333333333,1,1,0.0,0.793038570084666,0.603448275862069,0.41880341880341887,0.6671918077983459,0.684105298233922,0.5982905982905984,0.4,0.5386363636363637,0.2
3458,No,0.5833333333333333,1,1,0.0,0.7632486672938225,0.45689655172413796,0.7179487179487181,0.41157936195352496,0.5064978340553148,0.5042735042735043,0.4,0.3318181818181818,0.2
3459,No,0.36111111111111105,1,1,0.0,0.1480087801818752,0.7068965517241379,0.41880341880341887,0.5057109098070106,0.6817727424191935,0.5811965811965812,0.1,0.7977272727272728,0.2
3460,No,0.14814814814814814,1,0,0.6875,0.6331138287864535,0.5862068965517242,0.37606837606837606,0.7471445450964946,0.5758080639786738,0.5128205128205129,0.30000000000000004,0.49090909090909096,0.2
3461,Yes,0.5046296296296295,0,1,0.0,0.36249608027594854,0.49137931034482757,0.6923076923076923,0.5836943678613628,0.41952682439186934,0.5811965811965812,0.30000000000000004,0.6795454545454547,0.2
3462,No,0.611111111111111,1,1,0.0,0.6939479460645971,0.25862068965517243,0.1709401709401709,0.5013784954706577,0.5424858380539821,0.29059829059829057,0.4,0.34318181818181825,0.2
3463,No,0.6666666666666666,1,1,0.0,0.4735026654123549,0.5086206896551724,0.5982905982905984,0.5139818826309571,0.48050649783405536,0.5470085470085471,0.0,0.4727272727272728,0.6000000000000001
3464,No,0.21296296296296297,1,0,0.8333333333333333,0.43524615867042965,0.41379310344827586,0.24786324786324787,0.488381252461599,0.24291902699100298,0.7692307692307694,0.1,0.7295454545454546,0.4
3465,No,0.24074074074074073,1,0,0.5,0.5713389777359674,0.3879310344827586,0.4700854700854701,0.665222528554549,0.8240586471176274,0.45299145299145305,0.4,0.3545454545454546,0.0
3466,No,0.6805555555555555,1,1,0.0,0.46817184070241463,0.5172413793103448,0.7094017094017095,0.6534068530917684,0.6684438520493168,0.46153846153846156,0.30000000000000004,0.5204545454545455,0.2
3467,No,0.32870370370370366,1,1,0.0,0.3838193791157103,0.4827586206896552,0.17948717948717952,0.4525403702244978,0.21692769076974344,0.05982905982905984,0.4,0.6318181818181818,0.4
3468,Yes,0.43981481481481477,1,1,0.0,0.5114455942301662,0.28448275862068967,0.2136752136752137,0.45411579361953525,0.29190269910029987,0.33333333333333337,0.20000000000000004,0.4545454545454546,1.0
3469,No,0.5185185185185185,1,0,0.5833333333333333,0.7679523361555346,0.4396551724137931,0.3162393162393162,0.5687278456085073,0.5451516161279573,0.3931623931623932,0.30000000000000004,0.48409090909090924,0.2
3470,No,0.24999999999999997,1,1,0.0,0.5776105362182502,0.32758620689655177,0.5982905982905984,0.5935407640803466,0.2339220259913362,0.051282051282051266,0.0,0.44772727272727286,0.6000000000000001
3471,No,0.6574074074074073,1,1,0.0,0.5396676074004391,0.09482758620689652,0.5299145299145299,0.17290271760535644,0.4855048317227591,0.7094017094017095,0.8,0.5272727272727273,0.6000000000000001
3472,No,0.27314814814814814,1,1,0.0,0.3665725932894324,0.9051724137931034,0.5042735042735043,0.5588814493895234,0.16527824058647117,0.264957264957265,0.20000000000000004,0.30000000000000004,0.0
3473,No,0.412037037037037,1,0,0.625,0.46629037315772964,0.5258620689655171,0.28205128205128205,0.5624261520283577,0.5804731756081307,0.5384615384615385,0.1,0.3727272727272728,0.0
3474,No,0.7824074074074073,1,0,0.7083333333333333,0.3317654437127626,0.7413793103448276,0.5299145299145299,0.6282000787711697,0.644118627124292,0.5726495726495727,0.20000000000000004,0.30000000000000004,0.6000000000000001
3475,No,0.2962962962962963,1,1,0.0,0.6221386014424585,0.4051724137931035,0.5042735042735043,0.6222922410397794,0.4808397200933023,0.5384615384615385,0.30000000000000004,0.275,0.0
3476,No,0.4259259259259259,1,1,0.0,0.5600501724678583,0.4396551724137931,0.45299145299145305,0.6132335565183143,0.2572475841386205,0.6752136752136753,0.30000000000000004,0.6431818181818183,0.4
3477,No,0.537037037037037,0,0,0.3125,0.4526497334587645,0.33620689655172414,0.36752136752136755,0.7806222922410397,0.5974675108297234,0.7350427350427351,0.4,0.3068181818181819,0.2
3478,No,0.43981481481481477,1,0,0.375,0.7632486672938225,0.1293103448275862,0.5555555555555556,0.4596297755021662,0.8110629790069976,0.5213675213675214,0.30000000000000004,0.5954545454545456,0.6000000000000001
3479,No,0.4629629629629629,1,1,0.0,0.4550015678896206,0.37068965517241376,0.2564102564102564,0.5088617565970855,0.28757080973008997,0.5299145299145299,0.4,0.5772727272727274,0.0
3480,No,0.27314814814814814,1,1,0.0,0.5566008153026027,0.7586206896551724,0.5384615384615385,0.5565183142969673,0.17560813062312564,0.6068376068376069,0.30000000000000004,0.6431818181818183,0.2
3481,No,0.7222222222222222,1,1,0.0,0.26152398871119475,0.44827586206896547,0.46153846153846156,0.589602205592753,0.49516827724091966,0.7435897435897436,0.1,0.7045454545454546,0.2
3482,Yes,0.4074074074074074,1,1,0.0,0.3910316713703355,0.2758620689655172,0.6581196581196582,0.37416305632138636,0.7634121959346885,0.6752136752136753,0.6000000000000001,0.6136363636363638,0.8
3483,No,0.43981481481481477,1,0,0.5416666666666666,0.3355283788021323,0.5689655172413792,0.6153846153846154,0.23710122095313116,0.8610463178940353,0.4786324786324787,0.5000000000000001,0.6750000000000002,0.4
3484,No,0.41666666666666663,1,1,0.0,0.37723424270931327,0.5775862068965516,0.41880341880341887,0.34856242615202837,0.5614795068310563,0.6837606837606838,0.30000000000000004,0.7045454545454546,0.6000000000000001
3485,No,0.4768518518518518,1,1,0.0,0.3769206647851991,0.603448275862069,0.7264957264957266,0.49153209925167385,0.4638453848717095,0.5299145299145299,0.1,0.5022727272727273,0.4
3486,Yes,0.18055555555555555,1,1,0.0,0.9090624020068987,0.37931034482758624,0.4786324786324787,0.7309964552973611,0.489836721092969,0.6324786324786326,0.4,0.5568181818181819,0.6000000000000001
3487,Yes,0.7407407407407407,1,1,0.0,0.4393226716839134,0.5172413793103448,0.6581196581196582,0.5344623867664435,0.3375541486171277,0.3504273504273504,0.6000000000000001,0.6431818181818183,1.0
3488,No,0.6018518518518517,1,0,0.6041666666666666,0.6904985888993415,0.5172413793103448,0.5726495726495727,0.5352500984639622,0.45851382872375873,0.2991452991452992,0.1,0.515909090909091,0.2
3489,No,0.6018518518518517,1,1,0.0,0.5522107243650047,0.4396551724137931,0.49572649572649574,0.6431666010240251,0.18193935354881707,0.4700854700854701,0.5000000000000001,0.6795454545454547,0.4
3490,No,0.36111111111111105,1,1,0.0,0.44402634054562556,0.5862068965517242,0.5897435897435898,0.3938558487593541,0.7474175274908363,0.32478632478632474,0.1,0.3363636363636363,0.4
3491,No,0.5972222222222222,1,0,0.4583333333333333,0.4841643148322358,0.41379310344827586,0.37606837606837606,0.6089011421819615,0.23892035988003996,0.3162393162393162,0.4,0.38636363636363646,0.30000000000000004
3492,No,0.7407407407407407,1,1,0.0,0.45751019128253373,0.396551724137931,0.5897435897435898,0.5246159905474597,0.7350883038987004,0.7435897435897436,0.20000000000000004,0.515909090909091,0.8
3493,No,0.49537037037037035,1,0,0.5833333333333333,0.6328002508623394,0.646551724137931,0.5128205128205129,0.34501772351319415,0.3638787070976342,0.32478632478632474,0.20000000000000004,0.40454545454545465,0.0
3494,Yes,0.31481481481481477,0,1,0.0,0.493258074631546,0.4051724137931035,0.4273504273504274,0.47892871209137455,0.6081306231256247,0.9316239316239316,0.4,0.6750000000000002,0.2
3495,No,0.3657407407407407,1,1,0.0,0.5534650360614614,0.28448275862068967,0.5982905982905984,0.6187475384009453,0.5664778407197602,0.7264957264957266,0.4,0.7227272727272728,0.2
3496,No,0.6712962962962963,1,1,0.0,0.48541862652869244,0.6120689655172413,0.5555555555555556,0.4946829460417487,0.7700766411196267,0.8803418803418803,0.20000000000000004,0.5818181818181819,0.8
3497,No,0.6574074074074073,0,1,0.0,0.5249294449670744,0.4827586206896552,0.5811965811965812,0.4805041354864119,0.550483172275908,0.5299145299145299,0.20000000000000004,0.6250000000000001,0.8
3498,Yes,0.5231481481481481,0,1,0.0,0.30134838507369077,0.4396551724137931,0.3076923076923077,0.36904293028751467,0.6704431856047985,0.5299145299145299,0.0,0.46590909090909105,0.4
3499,No,0.5185185185185185,1,1,0.0,0.4355597365945438,0.5603448275862069,0.5299145299145299,0.29893658920834976,0.41519493502165944,0.5641025641025641,0.1,0.7840909090909091,0.0
3500,No,0.12962962962962962,1,0,0.7916666666666666,0.40733772342427094,0.4396551724137931,0.46153846153846156,0.45805435210712875,0.2575808063978674,0.24786324786324787,0.20000000000000004,0.23863636363636367,0.2
3501,No,0.25925925925925924,1,0,0.75,0.7055503292568204,0.44827586206896547,0.6068376068376069,0.36234738085860574,0.44718427190936355,0.5384615384615385,0.20000000000000004,0.46590909090909105,0.2
3502,No,0.35648148148148145,1,1,0.0,0.3951081843838194,0.7068965517241379,0.24786324786324787,0.30287514769594326,0.8030656447850717,0.6923076923076923,0.4,0.4545454545454546,0.6000000000000001
3503,No,0.5509259259259259,1,1,0.0,0.4020068987143305,0.5086206896551724,0.24786324786324787,0.3052382827884994,0.6227924025324891,0.6239316239316239,0.4,0.5522727272727274,0.0
3504,No,0.4444444444444444,1,1,0.0,0.4540608341172782,0.5517241379310345,0.4700854700854701,0.43324143363528944,0.44585138287237586,0.4358974358974359,0.1,0.6136363636363638,0.2
3505,No,0.5902777777777777,1,1,0.0,0.21919096895578555,0.3017241379310344,0.7350427350427351,0.7900748326112642,0.37587470843052323,0.4358974358974359,0.1,0.5090909090909091,0.6000000000000001
3506,No,0.662037037037037,1,0,0.7916666666666666,0.8052681091251177,0.9224137931034484,0.5982905982905984,0.6664040961008272,0.2745751416194602,0.36752136752136755,0.20000000000000004,0.40454545454545465,0.2
3507,No,0.4444444444444444,1,0,0.6666666666666666,0.48040137974286606,0.3189655172413793,0.5042735042735043,0.550610476565577,0.7017660779740087,0.3931623931623932,0.4,0.6352272727272729,0.2
3508,No,0.5972222222222222,1,1,0.0,0.37378488554405764,0.2241379310344827,0.5128205128205129,0.5112248916896416,0.603465511496168,0.5641025641025641,0.20000000000000004,0.7045454545454546,0.4
3509,No,0.2685185185185185,1,0,0.5416666666666666,0.5829413609281907,0.2241379310344827,0.6239316239316239,0.20795588814493896,0.5484838387204265,0.7521367521367521,0.1,0.44772727272727286,1.0
3510,No,0.6388888888888888,1,1,0.0,0.5264973345876451,0.37931034482758624,0.6324786324786326,0.3895234344230012,0.34421859380206604,0.3931623931623932,0.20000000000000004,0.5886363636363637,0.2
3511,No,0.05092592592592592,1,1,0.0,0.5851364063969897,0.5431034482758621,0.5299145299145299,0.584088223710122,0.6814395201599468,0.3504273504273504,0.6000000000000001,0.6136363636363638,0.4
3512,No,0.1898148148148148,1,0,0.7083333333333333,0.35120727500783944,0.8706896551724139,0.5726495726495727,0.4430878298542733,0.42385871376207934,0.641025641025641,0.4,0.5386363636363637,0.0
3513,No,0.287037037037037,1,1,0.0,0.3154593916588272,0.5258620689655171,0.7692307692307694,0.4226073257187869,0.2572475841386205,0.3418803418803419,0.30000000000000004,0.25681818181818183,0.2
3514,No,0.6574074074074073,1,1,0.0,0.46754468485418627,0.37068965517241376,0.4017094017094017,0.4131547853485624,0.7737420859713429,0.23076923076923073,0.9,0.6863636363636364,0.2
3515,No,0.6898148148148148,1,0,0.6041666666666666,0.67826904985889,0.42241379310344823,0.35897435897435903,0.501772351319417,0.6537820726424526,0.33333333333333337,0.30000000000000004,0.6000000000000001,0.2
3517,No,0.449074074074074,1,1,0.0,0.4358733145186579,0.41379310344827586,0.2136752136752137,0.6681764474202442,0.4275241586137954,0.5299145299145299,0.4,0.7795454545454547,0.4
3518,No,0.07407407407407407,1,0,0.625,0.8168704923173409,0.5086206896551724,0.36752136752136755,0.689641591177629,0.5994668443852049,0.7521367521367521,0.1,0.5022727272727273,0.6000000000000001
3519,No,0.4629629629629629,1,1,0.0,0.6594543744120415,0.4741379310344827,0.7777777777777779,0.5517920441118551,0.6444518493835389,0.09401709401709402,0.1,0.415909090909091,0.2
3520,No,0.7499999999999999,1,1,0.0,0.6964565694575102,0.5172413793103448,0.49572649572649574,0.2879086254430878,0.32889036987670783,0.7435897435897436,0.5000000000000001,0.4727272727272728,0.2
3521,No,0.6435185185185185,1,0,0.5625,0.49074945123863284,0.853448275862069,0.8632478632478633,0.4966522252855454,0.3925358213928691,0.4358974358974359,0.4,0.3068181818181819,0.6000000000000001
3522,No,0.8101851851851851,1,0,0.6458333333333333,0.46252743806836,0.4396551724137931,0.7350427350427351,0.4056715242221347,0.3495501499500167,0.7008547008547008,0.30000000000000004,0.5090909090909091,0.6000000000000001
3523,No,0.46759259259259256,1,0,0.9375,0.3439949827532141,0.8620689655172413,0.6153846153846154,0.6242615202835763,0.5774741752749084,0.20512820512820518,0.30000000000000004,0.40454545454545465,0.0
3525,Yes,0.4768518518518518,1,1,0.0,0.7579178425838821,0.33620689655172414,0.7521367521367521,0.5226467113036628,0.76974341886038,0.6752136752136753,0.0,0.5636363636363637,0.4
3526,No,0.43981481481481477,1,1,0.0,0.7685794920037631,0.646551724137931,0.6752136752136753,0.7069712485230405,0.08997000999666777,0.4017094017094017,0.30000000000000004,0.36818181818181817,0.0
3527,No,0.412037037037037,1,1,0.0,0.4433991846973973,0.4741379310344827,0.03418803418803418,0.279243796770382,0.5294901699433523,0.6752136752136753,0.30000000000000004,0.42954545454545456,0.4
3528,No,0.48611111111111105,1,0,0.75,0.33019755409219187,0.4396551724137931,0.3504273504273504,0.6317447814100039,0.562812395868044,0.5811965811965812,0.20000000000000004,0.5636363636363637,0.30000000000000004
3529,No,0.6805555555555555,1,1,0.0,0.6619629978049546,0.4310344827586207,0.4700854700854701,0.4442693974005514,0.4435188270576474,0.3162393162393162,0.30000000000000004,0.25,0.4
3530,No,0.3009259259259259,1,1,0.0,0.6967701473816243,0.603448275862069,0.3076923076923077,0.665222528554549,0.1829390203265578,0.3418803418803419,0.1,0.5636363636363637,0.4
3531,No,0.4351851851851851,1,0,0.7291666666666666,0.6572593289432425,0.8706896551724139,0.5299145299145299,0.3190232374950768,0.6607797400866378,0.5811965811965812,0.20000000000000004,0.10909090909090913,0.0
3532,No,0.5833333333333333,1,1,0.0,0.6064597052367514,0.4310344827586207,0.7008547008547008,0.6935801496652225,0.42485838053982,0.36752136752136755,0.1,0.3977272727272728,0.4
3533,No,0.36111111111111105,1,0,0.625,0.33019755409219187,0.49137931034482757,0.8547008547008548,0.5179204411185505,0.4161946017994002,0.45299145299145305,0.20000000000000004,0.1522727272727273,0.2
3534,No,0.3796296296296296,1,1,0.0,0.3587331451865789,0.3448275862068965,0.5384615384615385,0.39070500196927926,0.5754748417194269,0.6153846153846154,0.30000000000000004,0.5886363636363637,0.0
3537,No,0.07407407407407407,1,1,0.0,0.46723110693007214,0.5172413793103448,0.7521367521367521,0.8176447420244192,0.6484505164945018,0.641025641025641,0.5000000000000001,0.4113636363636364,0.6000000000000001
3538,No,0.7592592592592592,0,1,0.0,0.19410473502665415,0.5862068965517242,0.9230769230769231,0.7053958251280031,0.5651449516827725,0.5555555555555556,0.20000000000000004,0.6181818181818183,0.2
3539,No,0.6851851851851851,1,1,0.0,0.3063656318595171,0.49137931034482757,0.27350427350427353,0.5848759354076408,0.5718093968677107,0.8461538461538463,0.6000000000000001,0.42272727272727284,0.2
3540,Yes,0.36111111111111105,0,1,0.0,0.8808403888366259,0.6120689655172413,0.4358974358974359,0.5285545490350533,0.41086304565144954,0.6752136752136753,0.20000000000000004,0.6000000000000001,0.4
3542,No,0.4259259259259259,1,1,0.0,0.47820633427406706,0.32758620689655177,0.29059829059829057,0.556124458448208,0.3988670443185605,0.5641025641025641,0.20000000000000004,0.5022727272727273,0.0
3543,No,0.5,0,0,0.9583333333333333,0.45688303543430536,0.37068965517241376,0.4273504273504274,0.27806222922410395,0.44885038320559817,0.49572649572649574,0.4,0.6000000000000001,0.2
3544,No,0.48611111111111105,1,1,0.0,0.4082784571966133,0.6206896551724137,0.2564102564102564,0.1725088617565971,0.5924691769410197,0.3846153846153846,0.1,0.42272727272727284,0.4
3545,No,0.4212962962962963,1,1,0.0,0.5214800878018189,0.16379310344827586,0.7606837606837606,0.2181961402126821,0.6911029656781074,0.23931623931623935,0.30000000000000004,0.5954545454545456,0.2
3546,Yes,0.4259259259259259,1,1,0.0,0.6111633740984636,0.603448275862069,0.4700854700854701,0.6983064198503348,0.7687437520826392,0.5982905982905984,0.20000000000000004,0.7795454545454547,0.0
3547,No,0.5694444444444444,1,1,0.0,0.7058639071809345,0.42241379310344823,0.23931623931623935,0.2414336352894841,0.8440519826724424,0.5299145299145299,0.4,0.6068181818181819,0.0
3548,Yes,0.537037037037037,1,1,0.0,0.8877391031671371,0.353448275862069,0.5470085470085471,0.38204017329657336,0.5321559480173277,0.3162393162393162,0.6000000000000001,0.5090909090909091,0.2
3549,Yes,0.7499999999999999,1,0,0.625,0.5509564126685481,0.6982758620689655,0.6239316239316239,0.24576604962583695,0.5694768410529825,0.41025641025641024,0.4,0.42272727272727284,1.0
3550,No,0.5439814814814814,0,1,0.0,0.5904672311069301,0.6120689655172413,0.7435897435897436,0.43284757778653016,0.37754081972675774,0.4786324786324787,0.20000000000000004,0.6681818181818182,0.2
3551,Yes,0.2685185185185185,1,1,0.0,0.3120100344935717,0.6637931034482758,0.6239316239316239,0.2729421031902324,0.8280573142285905,0.28205128205128205,0.5000000000000001,0.42272727272727284,0.4
3552,No,0.47222222222222215,1,1,0.0,0.7096268422703043,0.6379310344827587,0.4700854700854701,0.2760929499803072,0.4691769410196602,0.264957264957265,0.6000000000000001,0.4772727272727273,0.2
3553,No,0.4629629629629629,1,1,0.0,0.34963938538726874,0.9137931034482758,0.7179487179487181,0.6183536825521858,0.7704098633788738,0.5897435897435898,0.30000000000000004,0.6431818181818183,0.6000000000000001
3554,Yes,0.32870370370370366,1,1,0.0,0.34587645029789904,0.5517241379310345,0.8205128205128205,0.45450964946829453,0.5411529490169944,0.6324786324786326,0.30000000000000004,0.37954545454545463,0.8
3555,Yes,0.46527777777777773,0,1,0.0,0.804013797428661,0.3620689655172414,0.41880341880341887,0.5025600630169359,0.5374875041652782,0.5641025641025641,0.30000000000000004,0.28181818181818186,0.4
3556,No,0.3657407407407407,1,1,0.0,0.607714016933208,0.7068965517241379,0.37606837606837606,0.45766049625836946,0.4785071642785738,0.5555555555555556,0.1,0.6136363636363638,0.2
3557,No,0.537037037037037,1,1,0.0,0.3421135152085293,0.4310344827586207,0.16239316239316237,0.4643560456872784,0.2385871376207931,0.641025641025641,0.8,0.631818181818182,0.4
3558,No,0.23148148148148148,1,1,0.0,0.23769206647851993,0.5258620689655171,0.6324786324786326,0.4564789287120914,0.6284571809396868,0.5811965811965812,0.30000000000000004,0.7045454545454546,0.2
3559,No,0.5787037037037036,1,1,0.0,0.4167450611476952,0.44827586206896547,0.41880341880341887,0.37928318235525804,0.4968343885371543,0.35897435897435903,0.0,0.4954545454545455,0.2
3561,No,0.7268518518518517,1,1,0.0,0.6121041078708059,0.603448275862069,0.6239316239316239,0.7030326900354471,0.595801399533489,0.2222222222222222,0.1,0.5818181818181819,0.30000000000000004
3562,No,0.3009259259259259,1,1,0.0,0.5045468798996552,0.49137931034482757,0.6153846153846154,0.27491138243402913,0.5194935021659448,0.4786324786324787,0.5000000000000001,0.4545454545454546,0.2
3563,No,0.37499999999999994,1,1,0.0,0.45343367826904984,0.3620689655172414,0.5726495726495727,0.8861756597085466,0.6377874041986005,0.3846153846153846,0.30000000000000004,0.6863636363636364,0.2
3564,No,0.5833333333333333,1,1,0.0,0.6008153026026968,0.17241379310344823,0.8632478632478633,0.6100827097282394,0.591136287904032,0.20512820512820518,0.20000000000000004,0.8272727272727274,0.4
3565,No,0.49537037037037035,1,0,0.3958333333333333,0.918469739730323,0.4827586206896552,0.6837606837606838,0.7313903111461205,0.37487504165278235,0.41880341880341887,0.5000000000000001,0.49090909090909096,0.0
3566,No,0.48611111111111105,1,0,0.5625,0.3620257133897773,0.4741379310344827,0.7606837606837606,0.534068530917684,0.348217260913029,0.9145299145299146,0.1,0.5818181818181819,0.2
3567,No,0.2824074074074074,1,1,0.0,0.46221386014424587,0.29310344827586204,0.6068376068376069,0.5714848365498228,0.4625124958347218,0.3846153846153846,0.4,0.7409090909090911,0.2
3569,No,0.26388888888888884,1,0,0.5833333333333333,0.6814048291000314,0.4051724137931035,0.41880341880341887,0.35289484048838127,0.5404865044985006,0.4700854700854701,0.20000000000000004,0.36136363636363644,0.4
3571,No,0.37037037037037035,1,0,0.35416666666666663,0.779554719347758,0.44827586206896547,0.7008547008547008,0.34541157936195344,0.36754415194935025,0.41025641025641024,0.4,0.7045454545454546,0.4
3572,No,0.16203703703703703,0,1,0.0,0.7071182188773911,0.6637931034482758,0.41880341880341887,0.4773532886963372,0.38520493168943687,0.3846153846153846,0.6000000000000001,0.35,0.2
3573,No,0.412037037037037,1,0,0.4583333333333333,0.5280652242082158,0.6810344827586208,0.5042735042735043,0.5254037022449783,0.688437187604132,0.5128205128205129,0.4,0.5090909090909091,0.4
3574,No,0.8148148148148148,1,0,0.4375,0.6726246472248354,0.5689655172413792,0.16239316239316237,0.619535250098464,0.5058313895368212,0.7094017094017095,0.30000000000000004,0.4113636363636364,0.0
3575,No,0.49537037037037035,0,0,0.75,0.42113515208529323,0.5431034482758621,0.1709401709401709,0.6471051595116187,0.33588803732089306,0.7094017094017095,0.30000000000000004,0.5522727272727274,0.2
3576,No,0.1111111111111111,0,1,0.0,0.6026967701473817,0.07758620689655171,0.27350427350427353,0.5766049625836944,0.49083638787070977,0.45299145299145305,0.20000000000000004,0.6068181818181819,0.0
3578,No,0.412037037037037,1,1,0.0,0.15459391658827218,0.7068965517241379,0.5470085470085471,0.3855848759354076,0.7717427524158613,0.46153846153846156,0.4,0.4727272727272728,0.2
3579,No,0.4305555555555555,1,1,0.0,0.5666353088742553,0.6120689655172413,0.6324786324786326,0.25443087829854283,0.7624125291569477,0.5726495726495727,0.35,0.5090909090909091,0.0
3580,No,0.3101851851851851,1,1,0.0,0.36092819065537785,0.2672413793103448,0.641025641025641,0.5151634501772351,0.29423525491502833,0.5299145299145299,0.1,0.44772727272727286,0.4
3581,No,0.787037037037037,1,1,0.0,0.6676074004390091,0.5086206896551724,0.32478632478632474,0.4320598660890115,0.7387537487504166,0.7777777777777779,0.20000000000000004,0.4545454545454546,0.0
3582,No,0.5601851851851851,1,1,0.0,0.3339604891815616,0.4051724137931035,0.45299145299145305,0.31508467900748327,0.7667444185271577,0.4700854700854701,0.30000000000000004,0.21363636363636365,0.0
