churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldaycalls,totaldaycharge,totalevecalls,totalevecharge,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,numbercustomerservicecalls
Yes,0.4594365511288425,0,1,0.0,0.3620689655172414,0.7999247129681911,0.41880341880341887,0.5037504934859852,0.5641025641025641,0.537379718726869,0.2804878048780488,0.30000000000000004,0.4
No,0.3657407407407407,1,1,0.16174242424242424,0.7068965517241379,0.5996612083568604,0.37606837606837606,0.45874457165416516,0.5555555555555556,0.4789045151739453,0.6097560975609757,0.1,0.2
No,0.537037037037037,1,1,0.0,0.4310344827586207,0.3286278938452851,0.16239316239316237,0.4654559810501383,0.641025641025641,0.23908216136195415,0.628048780487805,0.8,0.4
No,0.23148148148148148,1,1,0.0,0.5258620689655171,0.22209674383587422,0.6324786324786326,0.45756020529016983,0.5811965811965812,0.6284233900814212,0.701219512195122,0.30000000000000004,0.2
No,0.5787037037037036,1,1,0.0,0.44827586206896547,0.40485601355166567,0.41880341880341887,0.38018160284247937,0.35897435897435903,0.4966691339748336,0.49390243902439024,0.0,0.2
No,0.7268518518518517,1,1,0.0,0.603448275862069,0.6041784302653868,0.6239316239316239,0.7046979865771814,0.2222222222222222,0.5958549222797929,0.5792682926829269,0.1,0.31381818181818183
No,0.3009259259259259,1,1,0.0,0.49137931034482757,0.49444758140410316,0.6153846153846154,0.27556257402289785,0.4786324786324787,0.5196150999259808,0.451219512195122,0.5000000000000001,0.2
No,0.37499999999999994,1,1,0.0,0.3620689655172414,0.44231131187652917,0.5726495726495727,0.8882747729964471,0.3846153846153846,0.6380458919319023,0.6829268292682928,0.30000000000000004,0.2
No,0.5833333333333333,1,1,0.0,0.17241379310344823,0.5926971579145491,0.8632478632478633,0.6115278326095539,0.20512820512820518,0.5914137675795708,0.8231707317073171,0.20000000000000004,0.4
No,0.49537037037037035,1,0,0.3958333333333333,0.4827586206896552,0.916807829851308,0.6837606837606838,0.7331227793130677,0.41880341880341887,0.3752775721687639,0.4878048780487805,0.5000000000000001,0.0
No,0.48611111111111105,1,0,0.5625,0.4741379310344827,0.6316581968755881,0.7606837606837606,0.5353335965258588,0.9145299145299146,0.3486306439674316,0.5792682926829269,0.1,0.2
No,0.2824074074074074,1,1,0.0,0.29310344827586204,0.4511575381140598,0.6068376068376069,0.5728385313857088,0.3846153846153846,0.46262028127313104,0.7378048780487805,0.4,0.2
No,0.26388888888888884,1,0,0.5833333333333333,0.4051724137931035,0.6749482401656314,0.41880341880341887,0.35373075404658516,0.4700854700854701,0.5403404885270171,0.3597560975609756,0.20000000000000004,0.4
No,0.37037037037037035,1,0,0.35416666666666663,0.44827586206896547,0.7750799924712967,0.7008547008547008,0.34622976707461517,0.41025641025641024,0.36787564766839376,0.701219512195122,0.4,0.4
No,0.16203703703703703,0,1,0.0,0.6637931034482758,0.7011104837191793,0.41880341880341887,0.4784840110540862,0.3846153846153846,0.38564026646928207,0.3475609756097561,0.6000000000000001,0.2
No,0.412037037037037,1,0,0.4583333333333333,0.6810344827586208,0.5183512140033879,0.5042735042735043,0.5266482431898936,0.5128205128205129,0.6883789785344191,0.5060975609756099,0.4,0.4
No,0.8148148148148148,1,0,0.4375,0.5689655172413792,0.665913796348579,0.16239316239316237,0.6210027635215162,0.7094017094017095,0.5062916358253147,0.4085365853658538,0.30000000000000004,0.0
No,0.49537037037037035,0,0,0.75,0.5431034482758621,0.4093732354601919,0.1709401709401709,0.6486379786814056,0.7094017094017095,0.3360473723168024,0.5487804878048781,0.30000000000000004,0.2
No,0.1111111111111111,0,1,0.0,0.07758620689655171,0.5945793337097685,0.27350427350427353,0.5779707856296883,0.45299145299145305,0.4907475943745375,0.603658536585366,0.20000000000000004,0.0
No,0.412037037037037,1,1,0.0,0.7068965517241379,0.13739883305100692,0.5470085470085471,0.38649822345045404,0.46153846153846156,0.7720207253886011,0.4695121951219513,0.4,0.2
No,0.4305555555555555,1,1,0.0,0.6120689655172413,0.5576886881234707,0.6324786324786326,0.25503355704697994,0.5726495726495727,0.76239822353812,0.5060975609756099,0.34325252525252525,0.0
No,0.3101851851851851,1,1,0.0,0.2672413793103448,0.3478260869565216,0.641025641025641,0.5163837347019345,0.5299145299145299,0.2945965951147299,0.44512195121951226,0.1,0.4
No,0.787037037037037,1,1,0.0,0.5086206896551724,0.6608319217014869,0.32478632478632474,0.4330833004342678,0.7777777777777779,0.7387120651369357,0.451219512195122,0.20000000000000004,0.0
No,0.5601851851851851,1,1,0.0,0.4051724137931035,0.3203463203463204,0.45299145299145305,0.3158310303987367,0.4700854700854701,0.766839378238342,0.21341463414634146,0.30000000000000004,0.0
No,0.4305555555555555,1,1,0.0,0.6810344827586208,0.4799548277809147,0.4444444444444444,0.5677062771417293,0.6923076923076923,0.47224278312361223,0.5365853658536586,0.4,0.2
No,0.1111111111111111,0,1,0.0,0.49137931034482757,0.4345943911161302,0.4017094017094017,0.5475720489538098,0.6239316239316239,0.42190969652109556,0.628048780487805,0.5000000000000001,0.2
No,0.4907407407407407,1,0,0.5416666666666666,0.6379310344827587,0.665913796348579,0.5213675213675214,0.5736281089617057,0.5384615384615385,0.6543301258327165,0.7134146341463415,0.0,0.2
Yes,0.35648148148148145,1,1,0.0,0.396551724137931,0.6412572934312064,0.33333333333333337,0.8499802605606004,0.6666666666666667,0.5025906735751295,0.3475609756097561,1.0,0.2
No,0.4259259259259259,1,1,0.0,0.7327586206896552,0.47430830039525695,0.264957264957265,0.41571259376233727,0.5897435897435898,0.6328645447816433,0.524390243902439,0.20000000000000004,0.0
No,0.3657407407407407,1,1,0.0,0.5948275862068966,0.5430077169207603,0.6837606837606838,0.5657323332017371,0.4017094017094017,0.43967431532198376,0.5304878048780489,0.0,0.2
No,0.5833333333333333,1,1,0.0,0.5344827586206897,0.5597590814982119,0.264957264957265,0.4311093564942756,0.05982905982905984,0.13249444855662473,0.46341463414634143,0.4,0.0
No,0.37499999999999994,0,0,0.8541666666666666,0.2758620689655172,0.29117259552042163,0.6239316239316239,0.5882352941176471,0.4017094017094017,0.6706143597335308,0.47560975609756106,0.7000000000000001,0.2
No,0.19907407407407407,1,1,0.0,0.6551724137931034,0.6389986824769434,0.6837606837606838,0.27674694038689307,0.46153846153846156,0.46632124352331616,0.6097560975609757,0.4,0.2
No,0.31481481481481477,1,0,0.7916666666666666,0.6896551724137931,0.7903256164125728,0.4700854700854701,0.45440189498618255,0.3846153846153846,0.2746113989637306,0.5121951219512195,0.20000000000000004,0.4
No,0.4074074074074074,1,1,0.0,0.5517241379310345,0.6079427818558253,0.4017094017094017,0.5305961310698778,0.5470085470085471,0.6757957068837899,0.4085365853658538,0.30000000000000004,0.0
No,0.29166666666666663,1,0,0.6458333333333333,0.6810344827586208,0.8191229060794277,0.5299145299145299,0.6296881168574814,0.6666666666666667,0.5403404885270171,0.2987804878048781,0.4,0.6000000000000001
No,0.7685185185185185,0,1,0.0,0.6896551724137931,0.49689440993788814,0.2991452991452992,0.7031188314251876,0.3931623931623932,0.5462620281273132,0.38414634146341475,0.30000000000000004,0.0
No,0.6388888888888888,1,1,0.0,0.6379310344827587,0.11970638057594576,0.6068376068376069,0.49539253570047126,0.3418803418803419,0.4048852701702442,0.7378048780487805,0.30000000000000004,0.2
No,0.18518518518518517,1,1,0.0,0.353448275862069,0.582721626199887,0.5811965811965812,0.49151204105803403,0.41880341880341887,0.4115470022205774,0.7804878048780489,0.20000000000000004,0.2
No,0.4768518518518518,1,1,0.0,0.2672413793103448,0.5228684359119141,0.6666666666666667,0.34662455586261354,0.29059829059829057,0.6069578090303479,0.3292682926829268,0.7000000000000001,0.6000000000000001
Yes,0.7638888888888888,1,1,0.0,0.49999999999999994,0.4189723320158102,0.4358974358974359,0.39794709830240826,0.4700854700854701,0.3301258327165063,0.5548780487804879,0.9,0.2
No,0.3101851851851851,1,1,0.0,0.8017241379310345,0.46847355543007707,0.4358974358974359,0.46071851559415733,0.35897435897435903,0.8245743893412288,0.5060975609756099,0.1,0.2
No,0.35648148148148145,1,1,0.0,0.3620689655172414,0.365142104272539,0.49781058447725113,0.5499407816818004,0.5128205128205129,0.5810510732790526,0.4207317073170732,0.5000000000000001,0.4
Yes,0.27314814814814814,1,1,0.0,0.44827586206896547,0.624317711274233,0.2564102564102564,0.8566916699565734,0.4444444444444444,0.609918578830496,0.4878048780487805,0.4,0.2
No,0.8472222222222222,1,1,0.0,0.7844827586206897,0.4520986260116695,0.6923076923076923,0.3663639952625346,0.33333333333333337,0.3560325684678016,0.451219512195122,0.30000000000000004,0.2
No,0.787037037037037,0,1,0.0,0.353448275862069,0.5302089215132693,0.5213675213675214,0.4299249901302804,0.264957264957265,0.48408586232420425,0.39634146341463417,0.20000000000000004,0.6000000000000001
No,0.3101851851851851,1,1,0.0,0.6293103448275863,0.46922642574816475,0.7179487179487181,0.5669166995657324,0.4786324786324787,0.4026646928201333,0.28658536585365857,0.7000000000000001,0.8
Yes,0.40277777777777773,1,1,0.0,0.353448275862069,0.8588368153585544,0.5299145299145299,0.39992104224240044,0.5384615384615385,0.4241302738712066,0.22560975609756098,0.6000000000000001,0.4
No,0.5972222222222222,1,1,0.0,0.3189655172413793,0.8422736683606248,0.5470085470085471,0.32609553888669573,0.4786324786324787,0.37749814951887495,0.6951219512195123,0.30000000000000004,0.2
No,0.7175925925925926,1,1,0.0,0.6120689655172413,0.4374176548089591,0.41025641025641024,0.6956178444532177,0.4358974358974359,0.5484826054774242,0.5365853658536586,0.34325252525252525,0.0
No,0.4212962962962963,1,0,0.5625,0.7241379310344829,0.6645962732919254,0.4444444444444444,0.3355704697986578,0.45299145299145305,0.7061435973353072,0.652439024390244,0.30000000000000004,0.2
No,0.6944444444444444,1,0,0.6458333333333333,0.5172413793103448,0.6873706004140786,0.46153846153846156,0.17962889853928157,0.7350427350427351,0.48556624722427844,0.5182926829268293,0.1,0.4
Yes,0.35648148148148145,1,1,0.0,0.6637931034482758,0.8467908902691511,0.28205128205128205,0.35373075404658516,0.5042735042735043,0.684678016284234,0.39634146341463417,0.5000000000000001,0.4
Yes,0.46759259259259256,1,1,0.0,0.603448275862069,0.5032938076416337,0.6068376068376069,0.45163837347019353,0.2991452991452992,0.6069578090303479,0.43292682926829273,0.4,0.2
No,0.6018518518518517,1,1,0.0,0.3103448275862069,0.41501976284584974,0.7863247863247864,0.3766285037504935,0.4951532418199085,0.4463360473723168,0.4024390243902439,0.1,0.4
Yes,0.5833333333333333,0,1,0.0,0.49999999999999994,0.48728000026698715,0.4017094017094017,0.39360442163442566,0.264957264957265,0.7609178386380459,0.7865853658536586,0.30000000000000004,0.6000000000000001
Yes,0.45833333333333326,1,1,0.0,0.4396551724137931,0.8866930171277996,0.4017094017094017,0.41176470588235303,0.5128205128205129,0.2834937083641747,0.5060975609756099,0.4,0.2
No,0.4305555555555555,1,1,0.0,0.6293103448275863,0.2832674571805006,0.3162393162393162,0.43939992104224257,0.3076923076923077,0.5007579869756037,0.23170731707317074,0.1,0.6000000000000001
No,0.37037037037037035,1,0,0.75,0.5517241379310345,0.44456992283079233,0.8205128205128205,0.5278326095538888,0.3076923076923077,0.4115470022205774,0.13414634146341461,0.1,0.4
No,0.736111111111111,1,1,0.0,0.7241379310344829,0.6758893280632411,0.7264957264957266,0.6221871298855114,0.49572649572649574,0.4374537379718727,0.524390243902439,0.7000000000000001,0.4
No,0.45833333333333326,1,1,0.0,0.5517241379310345,0.6220591003199699,0.7008547008547008,0.24555862613501786,0.2136752136752137,0.6395262768319764,0.49390243902439024,0.0,0.31381818181818183
No,0.35648148148148145,1,0,0.5416666666666666,0.4827586206896552,0.5219273480143045,0.2136752136752137,0.4654559810501383,0.2222222222222222,0.5558845299777943,0.5609756097560976,0.20000000000000004,0.0
No,0.6388888888888888,0,1,0.0,0.4310344827586207,0.4694146433276868,0.6923076923076923,0.7674694038689304,0.641025641025641,0.6772760917838638,0.5121951219512195,0.20000000000000004,0.6000000000000001
No,0.40277777777777773,1,1,0.0,0.853448275862069,0.4573687182382834,0.7435897435897436,0.5321752862218714,0.4273504273504274,0.1228719467061436,0.5121951219512195,0.6000000000000001,0.6000000000000001
No,0.6990740740740741,1,0,0.8125,0.8189655172413794,0.6950875211744776,0.5213675213675214,0.6166600868535336,0.6495726495726497,0.4700222057735012,0.47560975609756106,0.20000000000000004,0.2
No,0.662037037037037,1,1,0.0,0.6637931034482758,0.23037831733483907,0.3931623931623932,0.39715752072641153,0.3504273504273504,0.39970392301998525,0.32317073170731714,0.30000000000000004,0.0
No,0.2037037037037037,0,0,0.8333333333333333,0.6206896551724137,0.48993035949557684,0.4871794871794872,0.7370706671930519,0.32478632478632474,0.05699481865284975,0.5304878048780489,0.20000000000000004,0.6000000000000001
Yes,0.5833333333333333,0,1,0.0,0.5603448275862069,0.9548277809147373,0.41025641025641024,0.29767074615080935,0.41025641025641024,0.5247964470762398,0.4975006159152502,0.6000000000000001,0.2
No,0.46759259259259256,1,1,0.0,0.37068965517241376,0.14022209674383584,0.5555555555555556,0.5823134622976709,0.5299145299145299,0.26128793486306445,0.5487804878048781,0.1,0.4
Yes,0.2222222222222222,0,0,0.6666666666666666,0.6551724137931034,0.48315452663278746,0.6752136752136753,0.584287406237663,0.6239316239316239,0.5144337527757217,0.7926829268292683,0.20000000000000004,0.6000000000000001
No,0.16203703703703703,1,1,0.0,0.646551724137931,0.36645962732919246,0.6752136752136753,0.5084879589419661,0.3162393162393162,0.6706143597335308,0.4024390243902439,0.30000000000000004,0.4
No,0.05555555555555555,1,1,0.0,0.646551724137931,0.4528514963297572,0.5128205128205129,0.5724437425977104,0.5641025641025641,0.5521835677276092,0.4207317073170732,0.20000000000000004,0.2
No,0.4594365511288425,1,0,0.5625,0.603448275862069,0.4496517974778844,0.6324786324786326,0.6087643110935651,0.45299145299145305,0.3700962250185048,0.4975006159152502,0.1,0.0
No,0.5092592592592592,1,1,0.0,0.5689655172413792,0.4660267268962921,0.5470085470085471,0.5080931701539678,0.41025641025641024,0.5007579869756037,0.524390243902439,0.30000000000000004,0.6000000000000001
No,0.6203703703703703,0,1,0.0,0.9396551724137931,0.48409561453039707,0.3504273504273504,0.5246742992499014,0.6153846153846154,0.6202812731310142,0.5487804878048781,0.4,0.4
No,0.5601851851851851,1,0,0.7083333333333333,0.6982758620689655,0.5734989648033125,0.6923076923076923,0.504540071061982,0.5470085470085471,0.25536639526276833,0.524390243902439,0.0,0.4
Yes,0.4074074074074074,1,1,0.0,0.603448275862069,0.5840391492565405,0.6324786324786326,0.4583497828661667,0.5042735042735043,0.7142857142857144,0.8963414634146344,0.0,0.0
No,0.43981481481481477,1,1,0.0,0.5172413793103448,0.3197816676077545,0.5897435897435898,0.6423213580734308,0.41025641025641024,0.3923019985196151,0.4207317073170732,0.1,0.4
No,0.48611111111111105,1,1,0.0,0.4741379310344827,0.512892904197252,0.4017094017094017,0.6869324911172523,0.5470085470085471,0.380458919319023,0.5426829268292683,0.30000000000000004,0.4
No,0.4594365511288425,1,1,0.0,0.8103448275862069,0.32956898174289473,0.7777777777777779,0.6423213580734308,0.7777777777777779,0.32864544781643235,0.524390243902439,0.4,0.0
No,0.3981481481481481,1,0,0.3333333333333333,0.42241379310344823,0.7408243929983059,0.5042735042735043,0.6008685353335966,0.264957264957265,0.3101406365655071,0.7682926829268293,0.1,0.2
No,0.6666666666666666,1,1,0.0,0.6120689655172413,0.5228684359119141,0.4273504273504274,0.5057244374259772,0.5213675213675214,0.5603256846780164,0.7378048780487805,0.20000000000000004,1.0
No,0.6249999999999999,1,0,0.5,0.7931034482758621,0.07754564276303405,0.4017094017094017,0.8148440584287407,0.6239316239316239,0.2057735011102887,0.5426829268292683,0.5000000000000001,0.0
No,0.5092592592592592,1,1,0.0,0.25862068965517243,0.4468285337850555,0.49781058447725113,0.5906040268456377,0.5213675213675214,0.39896373056994816,0.46341463414634143,0.5000000000000001,0.4
No,0.7685185185185185,0,1,0.0,0.5689655172413792,0.37699981178242037,0.5897435897435898,0.07619423608369522,0.4871794871794872,0.5595854922279794,0.47560975609756106,0.30000000000000004,0.0
No,0.40277777777777773,1,1,0.0,0.4741379310344827,0.4496517974778844,0.6495726495726497,0.4488748519542046,0.4017094017094017,0.6713545521835678,0.7560975609756099,0.30000000000000004,0.0
No,0.6018518518518517,1,1,0.0,0.6551724137931034,0.7624694146433275,0.4017094017094017,0.42637189103829465,0.5299145299145299,0.5795706883789786,0.524390243902439,0.0,0.4
No,0.412037037037037,1,1,0.0,0.32758620689655177,0.5319028797289665,0.7094017094017095,0.7260165811290961,0.4700854700854701,0.6980014803849001,0.5853658536585366,0.30000000000000004,0.4
No,0.4351851851851851,1,1,0.0,0.4827586206896552,0.3824581215885563,0.5726495726495727,0.9435452033162259,0.2564102564102564,0.5321983715766099,0.4085365853658538,0.1,0.2
No,0.1898148148148148,1,0,0.3333333333333333,0.32758620689655177,0.6877470355731224,0.6752136752136753,0.5357283853138572,0.8205128205128205,0.7387120651369357,0.44512195121951226,0.30000000000000004,0.2
No,0.31481481481481477,1,1,0.0,0.4827586206896552,0.4633916807829851,0.5726495726495727,0.19699960521121204,0.5555555555555556,0.4048852701702442,0.16463414634146342,0.6000000000000001,0.6000000000000001
No,0.45370370370370366,1,1,0.16174242424242424,0.6551724137931034,0.624317711274233,0.5299145299145299,0.2881958152388473,0.46153846153846156,0.4951887490747594,0.6097560975609757,0.30000000000000004,0.0
No,0.32870370370370366,1,1,0.0,0.5775862068965516,0.4931300583474496,0.46153846153846156,0.8045795499407818,0.6153846153846154,0.4826054774241303,0.5304878048780489,0.30000000000000004,0.0
No,0.40277777777777773,1,0,0.29166666666666663,0.4310344827586207,0.8733295689817427,0.37606837606837606,0.5179628898539284,0.19658119658119655,0.692820133234641,0.5975609756097562,0.30000000000000004,1.0
Yes,0.5185185185185185,1,1,0.0,0.4741379310344827,0.931865236213062,0.23931623931623935,0.576786419265693,0.41025641025641024,0.5499629903774982,0.701219512195122,0.1,0.2
No,0.6527777777777777,0,0,0.47916666666666663,0.5258620689655171,0.24411820063993975,0.5811965811965812,0.5929727595736282,0.49572649572649574,0.4204293116210215,0.4207317073170732,0.30000000000000004,0.2
No,0.009259259259259259,1,1,0.0,0.3879310344827586,0.5023527197440241,0.5213675213675214,0.39992104224240044,0.4017094017094017,0.609918578830496,0.6097560975609757,0.20000000000000004,0.8
Yes,0.10185185185185186,1,1,0.0,0.6896551724137931,0.41501976284584974,0.3418803418803419,0.5732333201737072,0.7521367521367521,0.002960769800148061,0.5182926829268293,0.20000000000000004,0.8
No,0.34259259259259256,1,1,0.0,0.7241379310344829,0.5085638998682477,0.5213675213675214,0.4887485195420451,0.41025641025641024,0.17690599555884529,0.378048780487805,0.20000000000000004,0.2
No,0.6944444444444444,1,1,0.0,0.42241379310344823,0.47939017504234893,0.7264957264957266,0.3335965258586656,0.3931623931623932,0.29977794226498894,0.524390243902439,0.9,0.2
No,0.41666666666666663,1,1,0.0,0.1293103448275862,0.7220026350461132,0.6068376068376069,0.42321358073430726,0.2564102564102564,0.37675795706883797,0.27439024390243905,0.20000000000000004,0.2
Yes,0.7638888888888888,1,0,0.16174242424242424,0.5775862068965516,0.5465838509316769,0.5555555555555556,0.2396367943150415,0.4444444444444444,0.49370836417468544,0.5426829268292683,0.4,1.0
No,0.35648148148148145,1,1,0.0,0.4827586206896552,0.33766233766233755,0.45299145299145305,0.459534149230162,0.3504273504273504,0.32420429311621024,0.5548780487804879,0.1,0.4
Yes,0.31481481481481477,1,1,0.0,0.6896551724137931,0.6079427818558253,0.6153846153846154,0.7295696802210819,0.7435897435897436,0.8386380458919319,0.2439024390243902,0.4,0.8
No,0.5601851851851851,1,1,0.0,0.45689655172413796,0.4233013363448146,0.6068376068376069,0.4212396367943151,0.29059829059829057,0.3471502590673575,0.3902439024390244,0.4,0.4
No,0.6342592592592592,1,1,0.0,0.5517241379310345,0.6083192170148691,0.5811965811965812,0.5191472562179235,0.5128205128205129,0.4330125832716506,0.5548780487804879,0.30000000000000004,0.0
No,0.08333333333333334,1,0,0.7083333333333333,0.5948275862068966,0.577639751552795,0.6495726495726497,0.5929727595736282,0.33333333333333337,0.35529237601776464,0.5914634146341464,0.9,0.6000000000000001
No,0.6481481481481481,1,1,0.0,0.44827586206896547,0.35930735930735924,0.35897435897435903,0.4141334386103436,0.5811965811965812,0.4426350851221318,0.5487804878048781,0.5000000000000001,0.6000000000000001
No,0.36111111111111105,1,0,0.5625,0.7155172413793103,0.5324675324675324,0.5641025641025641,0.31662060797473357,0.4700854700854701,0.5492227979274612,0.3475609756097561,0.30000000000000004,0.2
No,0.787037037037037,1,1,0.0,0.3103448275862069,0.7558817993600602,0.6068376068376069,0.39834188709040674,0.49572649572649574,0.528497409326425,0.19512195121951217,0.20000000000000004,0.0
No,0.23148148148148148,1,1,0.0,0.5517241379310345,0.04893657067570109,0.3418803418803419,0.529016975917884,0.6239316239316239,0.5662472242783124,0.628048780487805,0.20000000000000004,0.0
Yes,0.5231481481481481,1,1,0.0,0.6637931034482758,0.960662525879917,0.5384615384615385,0.36281089617054885,0.7435897435897436,0.5662472242783124,0.5426829268292683,0.20000000000000004,0.2
No,0.449074074074074,1,1,0.0,0.15517241379310348,0.45153397327310363,0.19658119658119655,0.24200552704303205,0.49572649572649574,0.7076239822353813,0.41463414634146345,0.1,0.2
No,0.4305555555555555,1,1,0.0,0.45689655172413796,0.5896856766421983,0.3846153846153846,0.4638768258981446,0.5897435897435898,0.3360473723168024,0.44512195121951226,0.20000000000000004,0.4
No,0.45833333333333326,1,0,0.8125,0.2758620689655172,0.5727460944852248,0.32478632478632474,0.5278326095538888,0.4017094017094017,0.3960029607698001,0.5548780487804879,0.30000000000000004,0.31381818181818183
No,0.5740740740740741,1,1,0.0,0.5431034482758621,0.5063052889139845,0.6923076923076923,0.24753257007500992,0.4444444444444444,0.6380458919319023,0.15853658536585366,0.5000000000000001,0.2
No,0.37037037037037035,1,1,0.0,0.3620689655172414,0.7613401091661961,0.5555555555555556,0.36873272799052514,0.4444444444444444,0.33234641006661736,0.4024390243902439,0.5000000000000001,0.4
Yes,0.7083333333333333,1,1,0.0,0.6293103448275863,0.8245812158855637,0.5213675213675214,0.43071456770627725,0.15384615384615385,0.8527017024426352,0.4085365853658538,0.4,0.0
No,0.41666666666666663,1,1,0.0,0.3017241379310344,0.45322793148880103,0.6068376068376069,0.41018555073035934,0.36752136752136755,0.61139896373057,0.8536585365853661,0.4,0.4
No,0.4305555555555555,1,1,0.0,0.06896551724137928,0.37248258987389415,0.8547008547008548,0.5992893801816029,0.3162393162393162,0.5181347150259068,0.2073170731707317,0.20000000000000004,0.2
No,0.25925925925925924,1,1,0.0,0.5258620689655171,0.45191040843214747,0.5982905982905984,0.45440189498618255,0.27350427350427353,0.20429311621021468,0.426829268292683,0.1,0.2
No,0.6435185185185185,1,1,0.0,0.37931034482758624,0.39168078298513076,0.9316239316239316,0.4405842874062378,0.3504273504273504,0.4300518134715027,0.5365853658536586,0.30000000000000004,0.0
Yes,0.29166666666666663,1,1,0.16174242424242424,0.396551724137931,0.4936831620163069,0.4017094017094017,0.4800631662060798,0.5555555555555556,0.5455218356772761,0.603658536585366,0.1,0.2
No,0.2361111111111111,0,1,0.0,0.15517241379310348,0.3796348578957274,0.7435897435897436,0.8172127911567313,0.641025641025641,0.48038490007401935,0.628048780487805,0.20000000000000004,0.2
Yes,0.537037037037037,1,1,0.0,0.24999999999999994,0.6640316205533596,0.29059829059829057,0.8168180023687329,0.5213675213675214,0.755736491487787,0.5000000000000001,0.0,0.0
No,0.5462962962962963,1,1,0.0,0.4827586206896552,0.33483907396950874,0.41880341880341887,0.6596920647453614,0.641025641025641,0.5662472242783124,0.6463414634146342,0.0,0.6000000000000001
No,0.38888888888888884,1,1,0.0,0.5603448275862069,0.34368530020703925,0.5042735042735043,0.4433478089222267,0.4871794871794872,0.7964470762398224,0.426829268292683,0.30000000000000004,0.6000000000000001
No,0.4212962962962963,1,1,0.0,0.5258620689655171,0.5049877658573311,0.4700854700854701,0.7303592577970787,0.5299145299145299,0.2760917838638047,0.5548780487804879,0.1,0.0
Yes,0.5324074074074073,1,1,0.0,0.6206896551724137,0.7843026538678712,0.24786324786324787,0.5266482431898936,0.5726495726495727,0.4781643227239083,0.7073170731707318,0.1,1.0
No,0.7499999999999999,1,1,0.0,0.24137931034482757,0.3092414831545266,0.4273504273504274,0.5653375444137387,0.3931623931623932,0.45817912657290893,0.5060975609756099,0.5000000000000001,0.0
No,0.40277777777777773,1,1,0.0,0.5003343782654126,0.3756822887257669,0.33333333333333337,0.39518357678641935,0.4017094017094017,0.48408586232420425,0.5670731707317074,0.4,0.4
No,0.3796296296296296,1,1,0.0,0.37068965517241376,0.5012234142668925,0.6153846153846154,0.4315041452822741,0.5811965811965812,0.4966691339748336,0.7682926829268293,0.5000000000000001,0.2
No,0.537037037037037,1,1,0.0,0.6896551724137931,0.27046866177300954,0.5213675213675214,0.6375838926174497,0.28205128205128205,0.4011843079200592,0.7195121951219513,0.4,0.2
No,0.412037037037037,1,1,0.0,0.5775862068965516,0.367777150385846,0.6153846153846154,0.839320963284643,0.5982905982905984,0.7239082161361954,0.7317073170731708,0.0,0.0
No,0.6296296296296295,1,1,0.0,0.5172413793103448,0.357236965932618,0.4786324786324787,0.41294907224634836,0.3931623931623932,0.535159141376758,0.5060975609756099,0.5000000000000001,0.0
No,0.5138888888888888,1,1,0.0,0.33620689655172414,0.28797289666854875,0.49572649572649574,0.4923016186340309,0.5897435897435898,0.6639526276831977,0.4817073170731708,0.30000000000000004,0.2
No,0.2361111111111111,1,1,0.0,0.5689655172413792,0.8392621870882739,0.8034188034188035,0.25740228977497037,0.264957264957265,0.5980754996299038,0.4573170731707318,0.4,0.8
No,0.7962962962962963,1,0,0.41666666666666663,0.49999999999999994,0.10973084886128362,0.29059829059829057,0.21871298855112517,0.7606837606837606,0.5995558845299778,0.6829268292682928,0.30000000000000004,0.2
Yes,0.009259259259259259,1,1,0.0,0.49999999999999994,0.3188405797101449,0.3076923076923077,0.715752072641137,0.6581196581196582,0.7342709104367136,0.23170731707317074,0.5000000000000001,0.6000000000000001
No,0.5509259259259259,1,0,0.5625,0.8620689655172413,0.49181253529079616,0.5213675213675214,0.7043031977891829,0.33333333333333337,0.6328645447816433,0.5487804878048781,0.1,0.2
No,0.6064814814814814,1,1,0.0,0.7241379310344829,0.23395445134575563,0.29059829059829057,0.4579549940781683,0.5641025641025641,0.3538119911176907,0.38414634146341475,0.20000000000000004,0.2
No,0.4629629629629629,1,1,0.0,0.24999999999999994,0.414455110107284,0.6837606837606838,0.10422424003158312,0.4700854700854701,0.5965951147298298,0.22560975609756098,0.0,0.2
No,0.26388888888888884,1,1,0.0,0.5603448275862069,0.48484848484848486,0.5299145299145299,0.5092775365179629,0.6923076923076923,0.306439674315322,0.7865853658536586,0.8,0.6000000000000001
No,0.3379629629629629,1,1,0.0,0.25862068965517243,0.6645962732919254,0.5213675213675214,0.38610343466245567,0.24786324786324787,0.7535159141376758,0.25609756097560976,0.1,0.4
No,0.5185185185185185,1,1,0.0,0.5775862068965516,0.5896856766421983,0.33333333333333337,0.49151204105803403,0.4444444444444444,0.4108068097705404,0.47560975609756106,0.30000000000000004,0.6000000000000001
No,0.6064814814814814,1,1,0.0,0.353448275862069,0.3229813664596273,0.4700854700854701,0.6383734701934467,0.5470085470085471,0.5773501110288676,0.30487804878048774,0.4,0.6000000000000001
No,0.10648148148148148,1,0,0.8541666666666666,0.32758620689655177,0.5159043854696028,0.2991452991452992,0.7824713778128702,0.5555555555555556,0.4596595114729831,0.5060975609756099,0.1,0.2
